,CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
3949,1151,88.0,Male,Month-to-month,89.16294905987989,3299.029115215556,No,nan,37,No,Mailed check,No
3950,4826,71.0,Male,One year,77.55977487667954,1396.0759477802317,nan,DSL,18,Yes,Credit card,No
3951,1946,48.0,Male,One year,43.51702391246118,2741.572506485054,Yes,Fiber optic,63,Yes,Electronic check,Yes
3952,4805,43.0,Male,Month-to-month,93.1548682538566,4844.053149200544,Yes,Fiber optic,52,Yes,Credit card,Yes
3953,4490,74.0,Male,Two year,63.42917694302971,2790.883785493307,Yes,DSL,44,No,Credit card,Yes
3954,666,78.0,Male,One year,88.21831661527781,4234.4791975333355,Yes,DSL,48,Yes,Mailed check,No
3955,927,32.0,Male,One year,59.41133835127284,297.0566917563642,Yes,DSL,5,Yes,Credit card,Yes
3956,4206,83.0,Female,Two year,97.47221653145773,3996.360877789767,Yes,Fiber optic,41,Yes,Electronic check,Yes
3957,2003,53.0,Female,Two year,63.493590036340905,1269.871800726818,No,DSL,20,Yes,Electronic check,No
3958,3106,72.0,Male,Two year,59.29401278174004,830.1161789443605,No,Fiber optic,14,No,Credit card,Yes
3959,853,81.0,Female,Month-to-month,108.89522556906401,5553.656504022265,Yes,No,51,No,Mailed check,No
3960,66,89.0,Female,One year,92.95038264293837,2602.610714002274,Yes,Fiber optic,28,Yes,Credit card,Yes
3961,3836,62.0,Female,One year,70.10703207072771,2033.1039300511036,Yes,No,29,No,Electronic check,No
3962,3818,76.0,Female,Month-to-month,43.213895236533276,1037.1334856767985,No,DSL,24,Yes,Electronic check,Yes
3963,1775,85.0,Male,Two year,43.437158640380574,694.9945382460892,Yes,Fiber optic,16,No,Credit card,Yes
3964,4214,83.0,Female,One year,104.5725232912122,1882.3054192418197,Yes,No,18,No,Electronic check,Yes
3965,3251,37.0,Male,Month-to-month,67.0799414935808,3689.396782146944,Yes,DSL,55,Yes,Mailed check,Yes
3966,759,79.0,Female,Month-to-month,50.64577313504506,1012.9154627009012,Yes,Fiber optic,20,Yes,Credit card,Yes
3967,3934,35.0,Female,Two year,68.33506633888832,273.3402653555533,No,No,4,Yes,Mailed check,Yes
3968,4763,77.0,Male,One year,78.73861907588073,4015.6695728699174,Yes,Fiber optic,51,Yes,Credit card,No
3969,1628,61.0,Female,Month-to-month,112.9248915243136,6549.643708410188,Yes,No,58,Yes,Mailed check,Yes
3970,2474,87.0,Female,Two year,74.99889821142169,5024.926180165253,Yes,Fiber optic,67,Yes,Bank transfer,No
3971,4403,76.0,Male,One year,41.544398711178914,789.3435755123994,No,Fiber optic,19,No,Bank transfer,No
3972,2338,83.0,Male,One year,71.0886008224664,2274.835226318925,Yes,No,32,Yes,Electronic check,Yes
3973,3985,72.0,Female,One year,91.77278672546026,4313.320976096633,Yes,Fiber optic,47,Yes,Mailed check,Yes
3974,4728,86.0,Male,One year,106.33042864353935,956.9738577918541,Yes,Fiber optic,9,Yes,Bank transfer,No
3975,4023,57.0,Female,Month-to-month,117.70142595998944,7297.488409519345,Yes,Fiber optic,62,Yes,Mailed check,No
3976,4804,29.0,Female,One year,68.88059077349419,3168.507175580733,Yes,DSL,46,Yes,Bank transfer,Yes
3977,1629,55.0,Male,One year,64.52791168372445,3032.811849135049,Yes,Fiber optic,47,Yes,Credit card,Yes
3978,1013,52.0,Female,Two year,66.198082566641,2184.536724699153,No,DSL,33,Yes,Bank transfer,No
3979,3107,75.0,Male,One year,90.16749169847664,4869.044551717739,Yes,No,54,Yes,Credit card,No
3980,4093,30.0,Female,Two year,25.65109409245198,795.1839168660114,No,Fiber optic,31,No,Electronic check,No
3981,4247,41.0,Female,Month-to-month,118.40595723854112,828.8417006697879,No,Fiber optic,7,Yes,Mailed check,No
3982,2918,62.0,Female,Two year,99.39387065319563,6460.601592457716,Yes,No,65,Yes,Credit card,Yes
3983,201,74.0,Male,Month-to-month,107.47265052212082,429.89060208848326,Yes,Fiber optic,4,Yes,Credit card,Yes
3984,230,83.0,Male,Two year,74.14293943049967,5190.005760134976,Yes,DSL,70,No,Electronic check,No
3985,1817,56.0,Male,Two year,117.29348125037023,4339.858806263699,No,No,37,Yes,Mailed check,Yes
3986,2983,67.0,Male,Two year,28.785618432651454,374.2130396244689,No,Fiber optic,13,Yes,Mailed check,Yes
3987,2933,48.0,Male,Two year,60.838666001770065,3832.835958111514,No,nan,63,Yes,nan,No
3988,2537,85.0,Female,Month-to-month,101.27300494315858,4557.285222442136,Yes,DSL,45,No,Credit card,Yes
3989,631,55.0,Male,Month-to-month,92.36793680928076,1200.78317852065,Yes,Fiber optic,13,No,Bank transfer,Yes
3990,1165,34.0,Male,Two year,72.83989834014866,1092.59847510223,No,No,15,No,Mailed check,Yes
3991,1269,84.0,Female,Month-to-month,53.80424159970398,645.6508991964478,Yes,DSL,12,Yes,Bank transfer,Yes
3992,3887,38.0,Female,Month-to-month,58.83850446467406,2059.347656263592,Yes,Fiber optic,35,Yes,Mailed check,Yes
3993,1177,32.0,Female,Two year,70.58331796566023,2258.6661749011273,Yes,DSL,32,No,Electronic check,No
3994,4836,68.0,Female,Two year,118.00623153872844,6136.324040013879,Yes,No,52,Yes,Mailed check,Yes
3995,1284,54.0,Male,Two year,29.972360006606873,599.4472001321375,No,DSL,20,No,Electronic check,No
3996,33,68.0,Female,Month-to-month,59.423773612930106,2436.374718130134,Yes,No,41,No,Mailed check,Yes
3997,122,49.0,Male,Two year,23.291376866117368,46.582753732234735,No,DSL,2,No,Credit card,Yes
3998,4292,57.0,Male,One year,86.92040049557654,956.124405451342,Yes,No,11,No,Bank transfer,Yes
3999,654,72.0,Male,One year,63.256449926843146,3858.643445537432,Yes,No,61,Yes,Bank transfer,No
4000,1934,42.0,Male,Month-to-month,52.74763867146231,3323.1012363021255,Yes,DSL,63,Yes,Electronic check,No
4001,2819,81.0,Female,Two year,89.92747953353901,4406.446497143412,No,No,49,No,Credit card,No
4002,254,25.0,Male,One year,77.47032039194877,3098.812815677951,No,No,40,No,Credit card,Yes
4003,328,75.0,Female,Two year,41.776261854901776,1127.959070082348,Yes,Fiber optic,27,No,Bank transfer,Yes
4004,257,38.0,Female,Two year,53.028701249211025,795.4305187381653,No,Fiber optic,15,No,Mailed check,Yes
4005,3617,38.0,Male,One year,35.06544886606338,0.0,Yes,Fiber optic,0,Yes,Bank transfer,No
4006,4707,58.0,Female,Two year,26.45224110976448,1137.4463677198726,Yes,Fiber optic,43,No,Electronic check,No
4007,2200,41.0,Female,One year,45.520212401559796,2458.091469684229,No,Fiber optic,54,Yes,Electronic check,No
4008,1097,28.0,Male,One year,112.54515922785332,3826.5354137470126,No,Fiber optic,34,Yes,Credit card,No
4009,1813,36.0,Female,Two year,74.53449840015449,1118.0174760023174,Yes,DSL,15,Yes,Credit card,Yes
4010,3085,41.0,Female,One year,42.37257325032839,974.5691847575529,No,No,23,Yes,Bank transfer,No
4011,1516,76.0,Female,One year,21.20980216984522,1230.1685258510227,No,Fiber optic,58,Yes,Mailed check,No
4012,370,86.0,Female,Month-to-month,71.41881809210113,285.67527236840453,Yes,Fiber optic,4,Yes,Bank transfer,No
4013,419,29.0,Female,Month-to-month,100.87422290211197,6254.201819930942,No,DSL,62,No,Credit card,No
4014,2907,80.0,Male,One year,62.64648002270549,1190.2831204314043,Yes,No,19,No,Electronic check,No
4015,1657,70.0,Male,Month-to-month,46.61499469297314,1771.3697983329794,No,No,38,No,Bank transfer,No
4016,3678,28.0,Male,Month-to-month,24.927875002908966,1395.961000162902,Yes,No,56,Yes,Mailed check,Yes
4017,2526,53.0,Male,Month-to-month,73.08079280904161,950.050306517541,Yes,Fiber optic,13,Yes,Bank transfer,Yes
4018,1544,59.0,Male,Two year,38.02336518184612,1520.9346072738447,Yes,DSL,40,Yes,Mailed check,Yes
4019,2609,65.0,Female,One year,102.85514084650413,925.6962676185371,No,DSL,9,No,Credit card,Yes
4020,1645,34.0,Male,Two year,75.90030700748306,4402.217806434018,No,Fiber optic,58,Yes,Bank transfer,No
4021,4402,57.0,Female,Two year,74.73812334694351,1345.2862202449833,Yes,Fiber optic,18,No,Electronic check,Yes
4022,818,31.0,Female,One year,25.56661460561991,869.264896591077,Yes,No,34,No,Bank transfer,Yes
4023,25,79.0,Male,One year,103.84826905658241,6646.289219621274,Yes,DSL,64,Yes,Mailed check,Yes
4024,1503,72.0,Male,One year,40.4653529646327,40.4653529646327,Yes,Fiber optic,1,Yes,Bank transfer,Yes
4025,159,19.0,Female,One year,111.89347431104973,1007.0412687994476,Yes,Fiber optic,9,Yes,Bank transfer,No
4026,293,83.0,Male,One year,66.71230926931395,2068.0815873487322,Yes,DSL,31,Yes,Electronic check,Yes
4027,456,26.0,Male,Two year,108.49134572119935,6617.9720889931605,No,No,61,Yes,Mailed check,No
4028,4941,72.0,Female,One year,107.84858477569102,5284.58065400886,Yes,Fiber optic,49,No,Mailed check,No
4029,3877,78.0,Male,Two year,83.91151283898031,2769.0799236863504,Yes,No,33,No,Mailed check,Yes
4030,1376,56.0,Female,Two year,108.83346267787601,6747.674686028313,Yes,DSL,62,No,Bank transfer,No
4031,2369,61.0,Female,Month-to-month,74.57774854056106,4772.975906595908,No,No,64,Yes,Bank transfer,Yes
4032,1211,85.0,Male,Month-to-month,66.08812766929614,4692.257064520026,No,No,71,Yes,Credit card,Yes
4033,1408,44.0,Male,Month-to-month,102.06481800493822,1633.0370880790115,No,No,16,Yes,Bank transfer,Yes
4034,4499,44.0,Male,Month-to-month,94.1966705314293,2825.900115942879,No,No,30,Yes,Mailed check,Yes
4035,652,60.0,Male,One year,93.37360117263562,4108.438451595967,Yes,DSL,44,Yes,Credit card,No
4036,1721,68.0,Female,Month-to-month,35.87762862872623,968.6959729756081,Yes,No,27,Yes,Mailed check,No
4037,1078,88.0,Male,Month-to-month,89.22553895959047,1427.6086233534475,No,No,16,No,Mailed check,No
4038,1336,52.0,Male,Two year,74.14728274130871,741.4728274130871,No,No,10,No,Electronic check,Yes
4039,4792,63.0,Male,One year,31.466320614196036,2076.7771605369385,No,Fiber optic,66,Yes,Mailed check,Yes
4040,3331,42.0,Male,Two year,119.34167051071289,2864.200092257109,Yes,DSL,24,No,Electronic check,No
4041,1068,34.0,Female,One year,94.9621155563643,3988.4088533673003,Yes,Fiber optic,42,Yes,Electronic check,No
4042,690,43.0,Male,One year,36.42765659022574,291.4212527218059,Yes,No,8,No,Mailed check,No
4043,3567,75.0,Female,Two year,78.01877633045324,936.2253159654388,Yes,DSL,12,Yes,Bank transfer,Yes
4044,4885,65.0,Female,One year,116.84107886911512,7360.9879687542525,Yes,Fiber optic,63,No,Credit card,Yes
4045,3824,67.0,Male,One year,55.86368678745754,3966.3217619094853,Yes,No,71,No,Bank transfer,No
4046,2027,77.0,Male,Month-to-month,94.12376971371934,6494.540110246635,No,Fiber optic,69,Yes,Electronic check,No
4047,397,33.0,Female,Month-to-month,87.97086292790951,5454.19350153039,Yes,DSL,62,No,Bank transfer,No
4048,1334,77.0,Female,One year,47.72908562684234,1384.143483178428,Yes,No,29,No,Electronic check,Yes
4049,1706,65.0,Male,One year,62.89290590169175,62.89290590169175,No,Fiber optic,1,No,Mailed check,Yes
4050,3087,60.0,Female,One year,108.50645509166675,1627.5968263750012,No,DSL,15,No,Bank transfer,No
4051,4284,87.0,Female,One year,119.65541081758809,478.62164327035237,No,Fiber optic,4,Yes,Electronic check,No
4052,3272,43.0,Female,Two year,34.4908840406173,413.89060848740763,Yes,DSL,12,Yes,Credit card,Yes
4053,3375,69.0,Female,Two year,79.58348969007224,5013.759850474551,No,No,63,No,Credit card,Yes
4054,1417,67.0,Male,One year,69.14541435680519,553.1633148544415,Yes,No,8,No,Credit card,No
4055,1825,30.0,Female,One year,22.629444066838673,1040.954427074579,No,nan,46,No,Bank transfer,Yes
4056,3354,65.0,Female,Two year,24.083354535306338,385.3336725649014,Yes,Fiber optic,16,No,Mailed check,No
4057,153,69.0,Male,Month-to-month,43.873844536259995,526.48613443512,Yes,No,12,No,Electronic check,No
4058,3244,62.0,Male,One year,96.36831004497274,2698.312681259237,Yes,Fiber optic,28,Yes,Credit card,No
4059,804,79.0,Female,Two year,37.073207611304966,2113.172833844383,No,No,57,Yes,Bank transfer,No
4060,1796,49.0,Male,Month-to-month,115.14055157101583,7484.135852116029,No,No,65,No,Credit card,No
4061,1698,65.0,Female,Month-to-month,37.7213908269094,716.7064257112786,Yes,DSL,19,Yes,Electronic check,No
4062,8,39.0,Female,Two year,70.55417234297394,2751.6127213759837,No,DSL,39,No,Bank transfer,No
4063,4038,30.0,Male,One year,74.42446209836146,3051.4029460328197,No,DSL,41,Yes,Electronic check,No
4064,2351,49.0,Male,Two year,50.59964087572365,1214.3913810173676,Yes,No,24,Yes,Credit card,Yes
4065,3616,22.0,Female,Two year,20.644944296470086,1114.8269920093846,No,No,54,Yes,Electronic check,No
4066,3554,40.0,Female,Two year,75.78763158688504,4319.895000452448,No,No,57,Yes,Credit card,Yes
4067,709,32.0,Male,Month-to-month,,,Yes,Fiber optic,31,No,Bank transfer,Yes
4068,4413,41.0,Male,Two year,45.35386625191754,90.70773250383508,No,DSL,2,No,Bank transfer,No
4069,2056,37.0,Male,Month-to-month,113.15776530185765,6449.992622205886,Yes,DSL,57,No,Mailed check,Yes
4070,4932,85.0,Male,Two year,73.17427316146413,1829.3568290366031,Yes,Fiber optic,25,No,Bank transfer,Yes
4071,1528,41.0,Female,Two year,40.46916746217904,2347.211712806384,No,No,58,Yes,Bank transfer,No
4072,100,61.0,Male,Two year,103.83990884866921,3115.1972654600763,No,Fiber optic,30,No,Credit card,Yes
4073,2208,66.0,Male,Two year,59.17350962851211,1005.9496636847058,No,No,17,Yes,Bank transfer,Yes
4074,4280,63.0,Male,Two year,38.24266854891137,917.8240451738728,No,Fiber optic,24,No,Credit card,No
4075,2079,53.0,Male,One year,27.461905556870818,1428.0190889572825,Yes,Fiber optic,52,Yes,Electronic check,No
4076,2921,78.0,Male,Two year,52.14357453070171,,No,DSL,31,Yes,Mailed check,No
4077,4347,89.0,Female,One year,105.44204093813946,4744.891842216275,Yes,Fiber optic,45,No,Electronic check,No
4078,208,77.0,Male,One year,93.57404498934493,4304.406069509867,Yes,No,46,Yes,Credit card,Yes
4079,739,39.0,Female,Month-to-month,36.63627243117219,256.4539070182053,Yes,DSL,7,No,Mailed check,Yes
4080,78,88.0,Female,Two year,22.77253247618492,1366.3519485710954,Yes,DSL,60,No,nan,Yes
4081,3964,55.0,Female,One year,96.62389017464226,1256.1105722703494,Yes,DSL,13,Yes,Bank transfer,No
4082,691,53.0,Female,One year,111.3922199066304,6794.9254143044545,Yes,DSL,61,No,Credit card,No
4083,3929,42.0,Male,Month-to-month,41.10230763388403,739.8415374099126,No,Fiber optic,18,No,Credit card,Yes
4084,726,57.0,Female,One year,37.21676454644509,1525.8873464042488,Yes,Fiber optic,41,Yes,Credit card,Yes
4085,3522,24.0,Male,Two year,54.104413519020916,541.0441351902092,No,No,10,Yes,Bank transfer,Yes
4086,4899,23.0,Male,One year,270.86944859296636,6771.736214824159,Yes,Fiber optic,25,No,Mailed check,Yes
4087,170,61.0,Female,Month-to-month,71.44464281353098,1643.2267847112125,No,DSL,23,Yes,Mailed check,No
4088,4168,47.0,Female,One year,114.21963388357298,1599.0748743700217,No,DSL,14,Yes,Credit card,No
4089,4337,64.0,Male,One year,117.4990465268697,3994.96758191357,No,DSL,34,Yes,Credit card,No
4090,4170,,Female,One year,41.29654500014342,1527.9721650053064,No,Fiber optic,37,No,Bank transfer,Yes
4091,1378,46.0,Male,One year,30.49903751251351,853.9730503503783,No,No,28,No,Mailed check,No
4092,1190,30.0,Female,One year,66.77322711144706,3338.661355572353,Yes,DSL,50,Yes,Mailed check,Yes
4093,877,,Male,One year,118.90392417557958,7966.562919763832,No,DSL,67,No,Electronic check,No
4094,15,77.0,Female,One year,74.52110788174002,1564.9432655165406,No,No,21,Yes,Credit card,No
4095,2288,38.0,Female,Two year,62.656900471153605,939.8535070673041,Yes,No,15,No,Mailed check,No
4096,3839,30.0,Female,One year,22.23228728977176,88.92914915908705,Yes,nan,4,No,Credit card,Yes
4097,4271,83.0,Male,Month-to-month,69.44322008289883,1597.1940619066731,No,No,23,No,Mailed check,No
4098,718,30.0,Male,Two year,81.35841848558766,162.71683697117533,No,Fiber optic,2,No,Bank transfer,Yes
4099,2857,89.0,Female,One year,105.66938033265644,528.3469016632822,No,No,5,No,Credit card,Yes
4100,785,27.0,Male,Two year,67.55700767536536,2634.723299339249,No,No,39,No,Electronic check,No
4101,674,38.0,Male,Month-to-month,37.87201292058975,340.8481162853078,No,Fiber optic,9,Yes,Electronic check,No
4102,215,,Female,Month-to-month,73.63496278995561,368.174813949778,No,Fiber optic,5,No,Mailed check,No
4103,941,24.0,Male,One year,97.79861187205073,6259.111159811247,No,Fiber optic,64,No,Bank transfer,Yes
4104,12,55.0,Male,Two year,34.00256894698856,1292.0976199855654,Yes,Fiber optic,38,Yes,Mailed check,Yes
4105,3330,79.0,Female,One year,78.88779971403042,1972.1949928507606,Yes,No,25,Yes,Mailed check,No
4106,3008,34.0,Male,Month-to-month,84.56659112123447,1099.3656845760481,Yes,DSL,13,No,Mailed check,No
4107,4866,41.0,Female,One year,87.45037787662376,787.0534008896138,Yes,No,9,Yes,Mailed check,No
4108,769,43.0,Male,Two year,71.42542790619751,3285.5696836850857,Yes,Fiber optic,46,No,Bank transfer,Yes
4109,2488,74.0,Female,Two year,62.58171465117015,4443.301740233081,Yes,No,71,Yes,Credit card,Yes
4110,4167,69.0,Female,Two year,104.04066555637142,1872.7319800146856,No,DSL,18,Yes,Credit card,Yes
4111,994,20.0,Female,Month-to-month,70.83470960136364,354.17354800681824,Yes,DSL,5,Yes,Bank transfer,No
4112,306,41.0,Female,One year,115.7490531021221,3935.4678054721517,Yes,DSL,34,No,Mailed check,No
4113,681,66.0,Female,Two year,52.99300208424748,1536.7970604431769,No,No,29,No,Bank transfer,No
4114,3772,79.0,Male,One year,69.84902270344142,2584.4138400273328,No,Fiber optic,37,No,Credit card,Yes
4115,4303,76.0,Male,Two year,62.97748344413661,2078.256953656508,No,No,33,Yes,Bank transfer,No
4116,4357,86.0,Female,Month-to-month,109.60825606325922,5480.412803162961,No,Fiber optic,50,Yes,Bank transfer,Yes
4117,3806,79.0,Female,One year,30.112483911648752,1475.5117116707888,No,nan,49,No,Credit card,No
4118,190,36.0,Male,Month-to-month,90.2548080553777,5505.54329137804,Yes,DSL,61,Yes,Bank transfer,No
4119,1673,87.0,Male,Month-to-month,110.1988094293156,3085.566664020837,Yes,Fiber optic,28,Yes,Mailed check,Yes
4120,4278,32.0,Male,Month-to-month,118.39282017016178,3788.570245445177,Yes,Fiber optic,32,No,Mailed check,Yes
4121,3333,68.0,Female,Two year,73.6329825286106,2798.0533360872028,No,Fiber optic,38,Yes,Credit card,No
4122,2215,81.0,Male,One year,20.338398657397743,264.39918254617066,Yes,Fiber optic,13,No,Bank transfer,No
4123,998,72.0,Female,Month-to-month,118.95632818291398,5115.122111865301,Yes,Fiber optic,43,Yes,Electronic check,Yes
4124,3536,44.0,Female,Two year,46.85080419679184,3279.556293775429,Yes,Fiber optic,70,Yes,Bank transfer,Yes
4125,783,23.0,Female,Month-to-month,46.41103901790758,3109.5396141998076,Yes,DSL,67,Yes,Electronic check,Yes
4126,1380,49.0,Female,One year,49.75295533954889,2786.165499014738,Yes,DSL,56,No,Electronic check,No
4127,2422,21.0,Female,Two year,53.89708371915599,1940.2950138896156,Yes,DSL,36,No,Mailed check,Yes
4128,601,54.0,Male,Month-to-month,21.61846689318912,691.7909405820518,No,Fiber optic,32,No,Bank transfer,Yes
4129,4557,53.0,Female,One year,41.01176862323586,328.0941489858869,No,Fiber optic,8,No,Bank transfer,Yes
4130,2805,41.0,Male,One year,24.01287890782558,240.1287890782558,No,No,10,Yes,Credit card,No
4131,1234,42.0,Male,Month-to-month,81.62018585572964,979.4422302687558,Yes,DSL,12,No,Credit card,Yes
4132,2196,20.0,Male,One year,91.84062776983599,734.7250221586879,Yes,DSL,8,No,Bank transfer,No
4133,3195,35.0,Female,One year,118.25878115518009,3192.9870911898624,Yes,DSL,27,No,Bank transfer,Yes
4134,2733,54.0,Male,Month-to-month,52.73455413990166,1265.6292993576399,No,DSL,24,No,Mailed check,Yes
4135,2322,78.0,Male,One year,69.84075427132049,2165.0633824109354,Yes,DSL,31,No,Credit card,No
4136,4795,89.0,Female,Month-to-month,32.7376032527851,687.4896683084871,Yes,Fiber optic,21,Yes,Bank transfer,Yes
